Tiers_Key_Payeur;salaire;Age;Frequence_Paiements;Total_des_cheques;Montant_moy_par_opperation;Ecart_Type_Cheques;Nombres_cheques_par_client;code_postal;Code_Agence;Tranche_Age;Tranche_Salaire;Civilite;Sexe;Statut_Civil;Segment;Situation_Contractuelle;ville;Agence;Stabilite_Client;Classe_Client;Saison_Operation;Montant_moyen_par_cheque;Ratio_cheques_salaire;segment_carte_credit
1439461;2345.833;71;3;6240.0;2080.0;216.56407827707716;28;1000;1;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;R.AL JAZIRA TUNIS;Instable;Client Ã  potentiel;Automne;222.8571428571429;0.8866786339863068;Clients Premium
1441245;2077.678;61;1;500.0;500.0;0.0;5;1002;35;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Entrepreneur;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client faible;Hiver;100.0;0.2406532677344612;Clients Premium
1441272;1544.752;47;2;1551.0;775.5;43.48706704297268;15;2035;107;Tranche 36 - 50;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Automne;103.4;0.5020223310926285;Clients Premium
1444109;1988.995;70;6;87202.18;14533.696666666665;1932.9197005318576;51;1000;0;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client rÃ©gulier;Hiver;1709.8466666666666;7.307055405703215;Clients Premium
1446672;1620.781;69;1;6000.0;6000.0;0.0;3;1002;35;Tranche sup 60;Tranche 1500 - 2000;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;R.K.PACHA TUNIS;Stable;Client Ã  potentiel;Automne;2000.0;3.70191901311775;Clients Premium
1457876;1146.375;51;6;13271.359000000002;2211.8931666666667;979.7692840971116;31;1002;62;Tranche 51 - 60;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Instable;Client rÃ©gulier;Hiver;428.1083548387098;1.929467379057173;Clients Premium
1475803;2207.999;48;1;1480.0;1480.0;0.0;4;2035;107;Tranche 36 - 50;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Printemps;370.0;0.6702901586459052;Clients Premium
1480887;1571.943;51;1;2196.524;2196.524;0.0;4;1002;108;Tranche 51 - 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Automne;549.131;1.3973305647851098;Clients Premium
1484366;1441.284;44;1;1350.0;1350.0;0.0;3;1008;36;Tranche 36 - 50;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BAB MENARA;MEDINA TUNIS;Stable;Client faible;ÃtÃ©;450.0;0.9366648072135678;Clients Premium
1484983;2374.056;35;6;3393.2359999999994;565.5393333333333;75.67253020856819;28;1000;134;Tranche 26 - 35;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS RP;AGENCE MOKTHAR ATTIA;Stable;Client faible;Hiver;121.18699999999998;0.2382165093550166;Clients Premium
1491866;2077.678;57;5;155658.0;31131.6;7548.230269407524;21;1006;34;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Single;Professional;Entrepreneur;TUNIS BAB SOUIKA;KORBA;Instable;Client rÃ©gulier;Hiver;7412.285714285715;14.983842539604307;Clients Premium
1497732;1695.787;46;2;1660.0;830.0;14.142135623730953;20;1002;108;Tranche 36 - 50;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Automne;83.0;0.4894482620753668;Clients Premium
1498416;2569.016;69;1;16899.0;16899.0;0.0;3;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client Ã  potentiel;ÃtÃ©;5633.0;6.578004963768229;Clients Premium
1500631;1730.064;39;1;1350.0;1350.0;0.0;3;1000;0;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;Hiver;450.0;0.7803179535554754;Clients Premium
1533752;1903.408;47;2;12000.0;6000.0;0.0;12;1008;36;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BAB MENARA;MEDINA TUNIS;Stable;Client Ã  potentiel;Automne;1000.0;3.152240612627456;Clients Premium
1551973;2001.412;76;1;1100.0;1100.0;0.0;11;1001;116;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS REPUBLIQUE;AFRICA;Stable;Client faible;ÃtÃ©;100.0;0.5496119739463938;Clients Premium
1558623;1020.127;44;1;1288.0;1288.0;0.0;8;2035;107;Tranche 36 - 50;Tranche 1000 - 1500;Mrs;Female;Divorced;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Hiver;161.0;1.2625878934681662;Clients Premium
1568178;1554.341;54;5;9930.05;1986.01;267.19640622583233;23;1001;116;Tranche 51 - 60;Tranche 1500 - 2000;Mr;Male;Married;Professional;Actif en CDI;TUNIS REPUBLIQUE;AFRICA;Instable;Client rÃ©gulier;Automne;431.741304347826;1.277718338511305;Clients Premium
1568379;2226.72;59;8;11705.95;1463.24375;149.65536346051883;31;1002;59;Tranche 51 - 60;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Instable;Client rÃ©gulier;Printemps;377.6112903225807;0.6571296570740821;Clients Premium
1578791;2648.781;65;4;1418.7;354.675;70.40314268553642;12;1002;125;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;AV. MOHAMED V;Stable;Client faible;Automne;118.225;0.1339012172014221;Clients Premium
1581146;1009.0;52;3;4200.0;1400.0;259.8076211353316;10;1002;62;Tranche 51 - 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Instable;Client Ã  potentiel;ÃtÃ©;420.0;1.3875123885034688;Clients Premium
1585141;1894.265;42;1;1765.005;1765.005;0.0;11;1002;59;Tranche 36 - 50;Tranche 1500 - 2000;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Stable;Client faible;ÃtÃ©;160.455;0.9317624513993554;Clients Premium
1585596;1122.684;74;2;1498.0;749.0;54.44722215136416;14;1001;116;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS REPUBLIQUE;AFRICA;Stable;Client faible;Automne;107.0;0.6671512197555145;Clients Premium
1586701;2077.678;60;1;1500.0;1500.0;0.0;3;1002;62;Tranche 51 - 60;Tranche 2000 - 3500;Mr;Male;Married;Professional;Entrepreneur;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client faible;Printemps;500.0;0.7219598032033838;Clients Premium
1587042;1535.359;53;1;400.0;400.0;0.0;8;1002;125;Tranche 51 - 60;Tranche 1500 - 2000;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;AV. MOHAMED V;Stable;Client faible;Hiver;50.0;0.2605253885247685;Clients Premium
1587964;2163.317;61;6;18408.0;3068.0;789.928266785451;43;1002;62;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Married;Professional;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Instable;Client rÃ©gulier;Automne;428.09302325581393;1.4181925256446466;Clients Premium
1591030;2077.678;55;3;4423.0;1474.3333333333333;77.73321898219149;15;1002;108;Tranche 51 - 60;Tranche 2000 - 3500;Mrs;Female;Married;Professional;Entrepreneur;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client Ã  potentiel;Automne;294.8666666666667;0.7096062687930148;Clients Premium
1592465;1840.786;58;2;8929.34;4464.67;1149.6622881142096;8;1000;0;Tranche 51 - 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Automne;1116.1675;2.425415012934692;Clients Premium
1595746;2325.346;66;4;19420.0;4855.0;740.7583389113258;22;1002;62;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Professional;Actif en CDI;TUNIS BELVEDERE;R.PALESTINE TUNIS;Instable;Client Ã  potentiel;Automne;882.7272727272727;2.087861333324159;Clients Premium
1596067;2077.678;70;4;14300.0;3575.0;355.9026084010437;18;1002;108;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Professional;Entrepreneur;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client Ã  potentiel;Hiver;794.4444444444445;1.7206708643013982;Clients Premium
1597905;1507.86;66;1;420.0;420.0;0.0;6;1002;62;Tranche sup 60;Tranche 1500 - 2000;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client faible;Automne;70.0;0.2785404480522064;Clients Premium
1598463;2234.52;66;1;200.0;200.0;0.0;4;1000;0;Tranche sup 60;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;50.0;0.0895046810948212;Clients Premium
1598731;1026.498;50;3;4625.0;1541.6666666666667;308.8823940164498;13;1002;108;Tranche 36 - 50;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client Ã  potentiel;Automne;355.7692307692308;1.501870112427561;Clients Premium
1601183;1946.752;73;6;12382.799999999996;2063.8;345.3900210872727;28;1000;0;Tranche sup 60;Tranche 1500 - 2000;N/A;N/A;Non specifie;Particulier;Inconnu;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client rÃ©gulier;Automne;442.2428571428571;1.0601247616542837;Clients Premium
1608988;1984.737;71;1;435.0;435.0;0.0;3;1000;0;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS RP;AV.H.THAMEUR TUNIS;Stable;Client faible;ÃtÃ©;145.0;0.2191726158176121;Clients Premium
1610794;454.725;72;2;900.0;450.0;70.71067811865476;6;1002;62;Tranche sup 60;Tranche 0 - 700;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;R.PALESTINE TUNIS;Stable;Client faible;Automne;150.0;0.9896091044037604;Clients Premium
1611110;1588.5559999999998;66;3;1661.34;553.7800000000001;33.279271701766554;23;1000;43;Tranche sup 60;Tranche 1500 - 2000;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS RP;PL.VICTOIRE TUNIS;Stable;Client faible;Automne;72.23217391304348;0.3486059037264032;Clients Premium
1639514;5309.739;42;2;1796.0;898.0;2.8284271247461903;12;1002;59;Tranche 36 - 50;Tranche Sup 3500;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Stable;Client faible;ÃtÃ©;149.66666666666666;0.1691231904242374;Clients Premium
1646353;1350.485;47;3;42940.0;14313.333333333334;2906.5067234282;15;1000;0;Tranche 36 - 50;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS RP;AV.H.THAMEUR TUNIS;Instable;Client Ã  potentiel;Hiver;2862.6666666666665;10.598661468534145;Clients Premium
1657315;6950.572;66;1;944.7;944.7;0.0;20;2035;107;Tranche sup 60;Tranche Sup 3500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Hiver;47.235;0.1359168713021029;Clients Premium
1657374;1376.263;72;2;13500.0;6750.0;1060.6601717798212;12;2035;107;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS CARTHAGE;LA CHARGUIA;Instable;Client Ã  potentiel;ÃtÃ©;1125.0;4.9045858240757765;Clients Premium
1657458;1342.973;73;2;2065.0;1032.5;160.51323932934628;8;2035;107;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS CARTHAGE;LA CHARGUIA;Instable;Client faible;Printemps;258.125;0.7688166478402768;Clients Premium
1657477;1490.189;65;1;1035.2;1035.2;0.0;4;2035;107;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Professional;RetraitÃÂ©;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Hiver;258.8;0.6946769839261999;Clients Premium
1657494;1643.302;69;4;10300.0;2575.0;432.04937989385735;39;2035;107;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS CARTHAGE;LA CHARGUIA;Instable;Client Ã  potentiel;Printemps;264.1025641025641;1.5669669969366558;Clients Premium
1657544;797.743;67;1;655.456;655.456;0.0;4;2035;107;Tranche sup 60;Tranche 700 - 1000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;ÃtÃ©;163.864;0.8216380463382317;Clients Premium
1657663;1065.569;69;3;7680.0;2560.0;15.0;23;2035;107;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client Ã  potentiel;Printemps;333.9130434782609;2.402472294145194;Clients Premium
1657684;1096.889;80;2;1633.225;816.6125;0.0;11;2035;107;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Hiver;148.475;0.7444805262884394;Clients Premium
1657689;1610.432;68;7;1593.725;227.675;48.21557895090992;32;2035;107;Tranche sup 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Automne;49.80390625;0.1413751092874458;Clients Premium
1657729;806.451;83;3;3636.0;1212.0;198.69910249755367;11;2035;107;Tranche sup 60;Tranche 700 - 1000;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS CARTHAGE;LA CHARGUIA;Instable;Client Ã  potentiel;Hiver;330.54545454545456;1.502881142189668;Clients Premium
1657798;1401.824;29;4;2159.1800000000003;539.7950000000001;26.53;40;2035;107;Tranche 26 - 35;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS CARTHAGE;LA CHARGUIA;Stable;Client faible;Automne;53.97950000000001;0.3850661709315863;Clients Premium
1667617;2112.684;73;2;3180.0;1590.0;367.6955262170047;9;1002;59;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS BELVEDERE;AV.J.JAURES TUNIS;Instable;Client Ã  potentiel;Automne;353.3333333333333;0.7525971702346399;Clients Premium
1670834;2482.538;72;2;1480.0;740.0;28.284271247461906;8;1002;108;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;ÃtÃ©;185.0;0.2980820434571394;Clients Premium
1670847;5863.498;68;10;36700.0;3670.0;277.3385416177612;47;1002;108;Tranche sup 60;Tranche Sup 3500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client VIP;Automne;780.8510638297872;0.6259062423147411;Clients Premium
1671091;2174.078;57;10;9874.063;987.4063;357.4842460461875;40;1002;108;Tranche 51 - 60;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client rÃ©gulier;Hiver;246.851575;0.4541724353956022;Clients Premium
1671359;10928.228;54;5;9035.428;1807.0856;293.74614469946664;18;2035;107;Tranche 51 - 60;Tranche Sup 3500;Mr;Male;Married;Particulier;Actif en CDI;TUNIS CARTHAGE;LA CHARGUIA;Instable;Client rÃ©gulier;Hiver;501.9682222222222;0.1653594343017001;Clients Premium
1671705;354.805;85;4;2707.0;676.75;155.14079626799222;13;1002;108;Tranche sup 60;Tranche 0 - 700;Mr;Male;Single;Professional;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client faible;Automne;208.23076923076923;1.90738574710052;Clients Premium
1671903;961.158;74;1;1284.66;1284.66;0.0;9;1002;108;Tranche sup 60;Tranche 700 - 1000;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Automne;142.74;1.3365752560973327;Clients Premium
1671912;3736.2199999999993;66;9;4507.0;500.77777777777777;123.42370112745768;34;1002;108;Tranche sup 60;Tranche Sup 3500;Mrs;Female;Married;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client faible;Printemps;132.55882352941177;0.1340332683240756;Clients Premium
1671950;2012.887;86;12;4044.68;337.0566666666667;21.2814651893628;105;1002;108;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Hiver;38.52076190476191;0.1674493732964973;Clients Premium
1671977;2681.66;76;1;4500.0;4500.0;0.0;3;1002;108;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client Ã  potentiel;Automne;1500.0;1.678065079092801;Clients Premium
1672071;3000.0;63;2;560.0;280.0;0.0;7;1002;108;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Hiver;80.0;0.0933333333333333;Clients Premium
1672112;2452.905;77;2;2301.0;1150.5;150.0834143068447;9;1002;108;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client faible;Hiver;255.66666666666663;0.4690356944113204;Clients Premium
1672156;1741.369;57;1;1923.27;1923.27;0.0;6;1002;108;Tranche 51 - 60;Tranche 1500 - 2000;Mr;Male;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Hiver;320.545;1.104458618477761;Clients Premium
1672182;705.594;53;1;900.0;900.0;0.0;3;1002;108;Tranche 51 - 60;Tranche 700 - 1000;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;ÃtÃ©;300.0;1.2755210503490677;Clients Premium
1672208;1065.507;71;6;3218.0;536.3333333333334;43.634848458542855;35;1002;108;Tranche sup 60;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Automne;91.94285714285714;0.5033597464243157;Clients Premium
1672213;1752.225;78;2;840.0;420.0;84.8528137423857;6;1002;108;Tranche sup 60;Tranche 1500 - 2000;Mrs;Female;Widowed;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Printemps;140.0;0.2396952446175577;Clients Premium
1672245;1034.222;58;2;445.4;222.7;6.434671708797586;10;1002;108;Tranche 51 - 60;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;ÃtÃ©;44.54;0.2153309444200568;Clients Premium
1672251;1987.253;77;1;3000.0;3000.0;0.0;5;1002;108;Tranche sup 60;Tranche 1500 - 2000;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client Ã  potentiel;ÃtÃ©;600.0;1.5096215730961282;Clients Premium
1672252;2601.48;68;3;1998.0;666.0;109.2077530825231;12;1002;108;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client faible;Printemps;166.5;0.2560081184556483;Clients Premium
1672257;1250.833;60;5;4057.5;811.5;68.29165395566284;20;1002;108;Tranche 51 - 60;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Automne;202.875;0.648767661230556;Clients Premium
1672349;1422.846;61;1;2688.0;2688.0;0.0;6;1000;1;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;Sans activitÃÂ© salariale;TUNIS RP;R.AL JAZIRA TUNIS;Stable;Client faible;ÃtÃ©;448.0;1.8891714212219732;Clients Premium
1672433;1000.0;59;2;1721.42;860.71;68.54693136822391;12;1002;108;Tranche 51 - 60;Tranche 700 - 1000;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Automne;143.45166666666668;0.8607100000000001;Clients Premium
1672508;1062.943;50;14;8054.0;575.2857142857143;274.9125335427636;90;1002;108;Tranche 36 - 50;Tranche 1000 - 1500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client rÃ©gulier;Automne;89.4888888888889;0.5412197213639061;Clients Premium
1672612;2246.889;58;2;510.0;255.0;7.071067811865476;6;1002;108;Tranche 51 - 60;Tranche 2000 - 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Printemps;85.0;0.1134902525224877;Clients Premium
1672655;3309.638;73;18;12756.0;708.6666666666666;201.78494343903063;85;1002;108;Tranche sup 60;Tranche 2000 - 3500;Mr;Male;Married;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client VIP;Automne;150.0705882352941;0.2141221084199138;Clients Premium
1672724;1789.165;57;1;1325.0;1325.0;0.0;5;1002;108;Tranche 51 - 60;Tranche 1500 - 2000;Mrs;Female;Married;Particulier;Sans activitÃÂ© salariale;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Hiver;265.0;0.7405689246100835;Clients Premium
1672762;4966.361;59;5;5600.0;1120.0;182.4006578935504;24;1002;108;Tranche 51 - 60;Tranche Sup 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client rÃ©gulier;Printemps;233.33333333333331;0.2255172348526416;Clients Premium
1672779;3675.758;61;2;4400.0;2200.0;388.9087296526012;11;1002;108;Tranche sup 60;Tranche Sup 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client Ã  potentiel;Hiver;400.0;0.5985160067664955;Clients Premium
1672922;7000.0;67;6;15485.0;2580.833333333333;202.57714579882892;28;1002;108;Tranche sup 60;Tranche Sup 3500;Mrs;Female;Married;Particulier;Sans activitÃÂ© salariale;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client rÃ©gulier;ÃtÃ©;553.0357142857143;0.3686904761904762;Clients Premium
1672932;1481.057;49;2;2250.0;1125.0;159.0990257669732;9;1002;108;Tranche 36 - 50;Tranche 1000 - 1500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client faible;Printemps;250.0;0.7595926422818298;Clients Premium
1672935;5577.96;56;12;24311.599999999995;2025.9666666666665;586.5718261839102;42;1002;108;Tranche 51 - 60;Tranche Sup 3500;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client VIP;Hiver;578.8476190476189;0.3632092497376579;Clients Premium
1672965;2783.885;57;4;5023.0;1255.75;159.33899920191124;42;1002;108;Tranche 51 - 60;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Instable;Client Ã  potentiel;Hiver;119.5952380952381;0.4510782593390172;Clients Premium
1672980;1800.0;53;1;1890.0;1890.0;0.0;10;1002;108;Tranche 51 - 60;Tranche 1500 - 2000;Mr;Male;Single;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Automne;189.0;1.05;Clients Premium
1672987;907.417;68;1;275.4;275.4;0.0;6;1002;108;Tranche sup 60;Tranche 700 - 1000;Ms;Female;Single;Particulier;RetraitÃÂ©;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Automne;45.9;0.3034988324000983;Clients Premium
1673058;1389.755;64;4;16642.185;4160.54625;587.5814111612534;18;1001;116;Tranche sup 60;Tranche 1000 - 1500;Mr;Male;Single;Particulier;RetraitÃÂ©;TUNIS REPUBLIQUE;AFRICA;Instable;Client Ã  potentiel;Printemps;924.5658333333334;2.9937264122093463;Clients Premium
1673082;2420.707;57;1;500.0;500.0;0.0;4;1002;108;Tranche 51 - 60;Tranche 2000 - 3500;Ms;Female;Single;Particulier;Sans activitÃÂ© salariale;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client faible;Printemps;125.0;0.2065512265631487;Clients Premium
1673106;4628.784;51;11;8110.64;737.3309090909091;86.40710955597451;47;1002;108;Tranche 51 - 60;Tranche Sup 3500;Mrs;Female;Married;Particulier;Actif en CDI;TUNIS BELVEDERE;LE BELVEDERE;Stable;Client rÃ©gulier;Hiver;172.5668085106383;0.1592925721076873;Clients Premium
